Name;TP;TN;FP;FN;TPR;FPR;Precision;Recall;F1;EvaluationTimePerWindowMS;ValueShift
HoG(Depth)+HoG(RGB)+LBP(RGB)[S]_round2;0;27156811;0;16801;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.098687;-30.000000
HoG(Depth)+HoG(RGB)+LBP(RGB)[S]_round2;0;27156811;0;16801;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.098687;-29.880000
HoG(Depth)+HoG(RGB)+LBP(RGB)[S]_round2;0;27156811;0;16801;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.098687;-29.760000
HoG(Depth)+HoG(RGB)+LBP(RGB)[S]_round2;0;27156811;0;16801;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.098687;-29.640000
HoG(Depth)+HoG(RGB)+LBP(RGB)[S]_round2;0;27156811;0;16801;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.098687;-29.520000
HoG(Depth)+HoG(RGB)+LBP(RGB)[S]_round2;0;27156811;0;16801;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.098687;-29.400000
HoG(Depth)+HoG(RGB)+LBP(RGB)[S]_round2;0;27156811;0;16801;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.098687;-29.280000
HoG(Depth)+HoG(RGB)+LBP(RGB)[S]_round2;0;27156811;0;16801;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.098687;-29.160000
HoG(Depth)+HoG(RGB)+LBP(RGB)[S]_round2;0;27156811;0;16801;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.098687;-29.040000
HoG(Depth)+HoG(RGB)+LBP(RGB)[S]_round2;0;27156811;0;16801;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.098687;-28.920000
HoG(Depth)+HoG(RGB)+LBP(RGB)[S]_round2;0;27156811;0;16801;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.098687;-28.800000
HoG(Depth)+HoG(RGB)+LBP(RGB)[S]_round2;0;27156811;0;16801;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.098687;-28.680000
HoG(Depth)+HoG(RGB)+LBP(RGB)[S]_round2;0;27156811;0;16801;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.098687;-28.560000
HoG(Depth)+HoG(RGB)+LBP(RGB)[S]_round2;0;27156811;0;16801;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.098687;-28.440000
HoG(Depth)+HoG(RGB)+LBP(RGB)[S]_round2;0;27156811;0;16801;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.098687;-28.320000
HoG(Depth)+HoG(RGB)+LBP(RGB)[S]_round2;0;27156811;0;16801;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.098687;-28.200000
HoG(Depth)+HoG(RGB)+LBP(RGB)[S]_round2;0;27156811;0;16801;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.098687;-28.080000
HoG(Depth)+HoG(RGB)+LBP(RGB)[S]_round2;0;27156811;0;16801;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.098687;-27.960000
HoG(Depth)+HoG(RGB)+LBP(RGB)[S]_round2;0;27156811;0;16801;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.098687;-27.840000
HoG(Depth)+HoG(RGB)+LBP(RGB)[S]_round2;0;27156811;0;16801;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.098687;-27.720000
HoG(Depth)+HoG(RGB)+LBP(RGB)[S]_round2;0;27156811;0;16801;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.098687;-27.600000
HoG(Depth)+HoG(RGB)+LBP(RGB)[S]_round2;0;27156811;0;16801;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.098687;-27.480000
HoG(Depth)+HoG(RGB)+LBP(RGB)[S]_round2;0;27156811;0;16801;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.098687;-27.360000
HoG(Depth)+HoG(RGB)+LBP(RGB)[S]_round2;0;27156811;0;16801;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.098687;-27.240000
HoG(Depth)+HoG(RGB)+LBP(RGB)[S]_round2;0;27156811;0;16801;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.098687;-27.120000
HoG(Depth)+HoG(RGB)+LBP(RGB)[S]_round2;0;27156811;0;16801;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.098687;-27.000000
HoG(Depth)+HoG(RGB)+LBP(RGB)[S]_round2;0;27156811;0;16801;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);3.098687;-26.880000
